date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:35:30	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:35:27%20GMT	https://amgaka.com/?p=167	C:/My%20Web%20Sites/amgaka/amgaka.com/index3350.html	(from https://amgaka.com/privacy/)
16:35:31	4771/4771	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:35:28%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fprivacy%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embedba55	(from https://amgaka.com/privacy/)
16:35:31	21622/21622	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2022:37:21%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-169.css?ver=1706308641	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-169968d.css	(from https://amgaka.com/terms/)
16:35:32	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:35:29%20GMT	https://amgaka.com/en/privacy/?wg-choose-original=false	C:/My%20Web%20Sites/amgaka/amgaka.com/en/privacy/index60fb.html	(from https://amgaka.com/privacy/)
16:35:33	23015/23015	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:30%20GMT	https://amgaka.com/wp-json/wp/v2/pages/169	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/169.json	(from https://amgaka.com/terms/)
16:35:34	5015/5015	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:31%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fterms%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed36b8.json	(from https://amgaka.com/terms/)
16:35:34	75433/75433	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:29%20GMT	https://amgaka.com/en/privacy/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/privacy/index.html	(from https://amgaka.com/privacy/)
16:35:34	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:35:31%20GMT	https://amgaka.com/?p=169	C:/My%20Web%20Sites/amgaka/amgaka.com/indexff23.html	(from https://amgaka.com/terms/)
16:35:35	4791/4791	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:35:32%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fterms%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed0e09	(from https://amgaka.com/terms/)
16:35:39	74903/74903	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Feb%202024%2016:35:33%20GMT	https://amgaka.com/en/terms/	C:/My%20Web%20Sites/amgaka/amgaka.com/en/terms/index.html	(from https://amgaka.com/terms/)
16:35:40	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:35:33%20GMT	https://amgaka.com/en/terms/?wg-choose-original=false	C:/My%20Web%20Sites/amgaka/amgaka.com/en/terms/index60fb.html	(from https://amgaka.com/terms/)
16:35:42	68486/68486	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2015:17:42%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-626.css?ver=1706282262	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-6266682.css	(from https://amgaka.com/en/interpretes-pro/)
16:35:42	1971883/1971883	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:00:14%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Amgaka-iPhone-Mockup_1-1.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Amgaka-iPhone-Mockup_1-1.png	(from https://amgaka.com/en/interpretes-pro/)
16:35:43	38116/38116	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:40%20GMT	https://amgaka.com/wp-json/wp/v2/pages/626	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/626.json	(from https://amgaka.com/en/interpretes-pro/)
16:35:44	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:35:41%20GMT	https://amgaka.com/?p=626	C:/My%20Web%20Sites/amgaka/amgaka.com/indexe90e.html	(from https://amgaka.com/en/interpretes-pro/)
16:35:44	5137/5137	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:41%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Finterpretes-pro%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed658c.json	(from https://amgaka.com/en/interpretes-pro/)
16:35:46	5000/5000	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:35:42%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Finterpretes-pro%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embede295	(from https://amgaka.com/en/interpretes-pro/)
16:35:46	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:35:44%20GMT	https://amgaka.com/interpretes-pro/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/interpretes-pro/indexc215.html	(from https://amgaka.com/en/interpretes-pro/)
16:35:47	70170/70170	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2014:29:56%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-765.css?ver=1706279396	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-76525f0.css	(from https://amgaka.com/en/passiones-de-langues/)
16:35:48	737251/737251	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:00:54%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Amgaka_Asian-Translator.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Amgaka_Asian-Translator.png	(from https://amgaka.com/en/passiones-de-langues/)
16:35:48	34396/34396	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:45%20GMT	https://amgaka.com/wp-json/wp/v2/pages/765	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/765.json	(from https://amgaka.com/en/passiones-de-langues/)
16:35:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:35:46%20GMT	https://amgaka.com/?p=765	C:/My%20Web%20Sites/amgaka/amgaka.com/index6215.html	(from https://amgaka.com/en/passiones-de-langues/)
16:35:49	5124/5124	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:46%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fpassiones-de-langues%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed1fcd.json	(from https://amgaka.com/en/passiones-de-langues/)
16:35:51	4988/4988	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:35:47%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fpassiones-de-langues%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed2614	(from https://amgaka.com/en/passiones-de-langues/)
16:35:51	48066/48066	---M--	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2015:18:29%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-787.css?ver=1706368709	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-787460f.css	(from https://amgaka.com/en/abonnement/)
16:35:51	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:35:49%20GMT	https://amgaka.com/passiones-de-langues/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/passiones-de-langues/indexc215.html	(from https://amgaka.com/en/passiones-de-langues/)
16:35:52	26832/26832	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:49%20GMT	https://amgaka.com/wp-json/wp/v2/pages/787	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/787.json	(from https://amgaka.com/en/abonnement/)
16:35:53	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:35:51%20GMT	https://amgaka.com/?p=787	C:/My%20Web%20Sites/amgaka/amgaka.com/index3f90.html	(from https://amgaka.com/en/abonnement/)
16:35:53	4937/4937	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:50%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fabonnement%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed5899.json	(from https://amgaka.com/en/abonnement/)
16:35:55	4797/4797	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:35:52%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fabonnement%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embede3d5	(from https://amgaka.com/en/abonnement/)
16:35:55	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:35:53%20GMT	https://amgaka.com/abonnement/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/abonnement/indexc215.html	(from https://amgaka.com/en/abonnement/)
16:35:56	131855/131855	---M--	200	added ('OK')	text/css	date:Sat,%2027%20Jan%202024%2018:36:03%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-155.css?ver=1706380563	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-15541de.css	(from https://amgaka.com/en/a-propos-de-nous/)
16:35:56	589877/589877	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2012:58:51%20GMT	https://amgaka.com/wp-content/uploads/2023/09/About-Amgaka_1-1.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/About-Amgaka_1-1.png	(from https://amgaka.com/en/a-propos-de-nous/)
16:35:56	63633/63633	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:53%20GMT	https://amgaka.com/wp-json/wp/v2/pages/155	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/155.json	(from https://amgaka.com/en/a-propos-de-nous/)
16:35:57	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:35:55%20GMT	https://amgaka.com/?p=155	C:/My%20Web%20Sites/amgaka/amgaka.com/index43b2.html	(from https://amgaka.com/en/a-propos-de-nous/)
16:35:58	5007/5007	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:55%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fa-propos-de-nous%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed900d.json	(from https://amgaka.com/en/a-propos-de-nous/)
16:35:59	4870/4870	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:35:56%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fa-propos-de-nous%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embedb6ec	(from https://amgaka.com/en/a-propos-de-nous/)
16:35:59	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:35:57%20GMT	https://amgaka.com/a-propos-de-nous/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/a-propos-de-nous/indexc215.html	(from https://amgaka.com/en/a-propos-de-nous/)
16:36:00	2180/2180	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-slider.css?ver=2.9.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-sliderf342.css	(from https://amgaka.com/en/a-propos-de-nous/)
16:36:00	207565/207565	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:04:59%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Request-500x1024.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Request-500x1024.png	(from https://amgaka.com/en/a-propos-de-nous/)
16:36:00	2697/2697	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/testimonials.js?ver=2.6.2	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/elements/testimonials61da.js	(from https://amgaka.com/en/a-propos-de-nous/)
16:36:00	32011/32011	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:43%20GMT	https://amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-slider.js?ver=2.9.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-sliderf342.js	(from https://amgaka.com/en/a-propos-de-nous/)
16:36:01	38705/38705	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2010:50:08%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-157.css?ver=1706266208	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-1571ae4.css	(from https://amgaka.com/en/nous-contacter/)
16:36:01	983320/983320	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2007:36:18%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Profile-Image.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Profile-Image.png	(from https://amgaka.com/en/a-propos-de-nous/)
16:36:02	37870/37870	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:35:59%20GMT	https://amgaka.com/wp-json/wp/v2/pages/157	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/wp/v2/pages/157.json	(from https://amgaka.com/en/nous-contacter/)
16:36:04	4855/4855	---MCZ	200	added ('OK')	application/json	date:Tue,%2006%20Feb%202024%2016:36:00%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fnous-contacter%2F	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embed1648.json	(from https://amgaka.com/en/nous-contacter/)
16:36:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Feb%202024%2016:36:00%20GMT	https://amgaka.com/?p=157	C:/My%20Web%20Sites/amgaka/amgaka.com/index5791.html	(from https://amgaka.com/en/nous-contacter/)
16:36:05	4709/4709	---MCZ	200	added ('OK')	text/xml	date:Tue,%2006%20Feb%202024%2016:36:02%20GMT	https://amgaka.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Famgaka.com%2Fnous-contacter%2F&format=xml	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-json/oembed/1.0/embedf061	(from https://amgaka.com/en/nous-contacter/)
16:36:05	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:36:03%20GMT	https://amgaka.com/nous-contacter/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/nous-contacter/indexc215.html	(from https://amgaka.com/en/nous-contacter/)
16:36:05	78557/78557	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2010:50:08%20GMT	https://amgaka.com/wp-content/uploads/elementor/css/post-435.css?ver=1706266208	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/elementor/css/post-4351ae4.css	(from https://amgaka.com/en/nous-contacter/)
16:36:06	25292/25292	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2008:22:44%20GMT	https://amgaka.com/wp-content/plugins/metform/public/assets/css/style.css?ver=3.8.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/metform/public/assets/css/stylecd70.css	(from https://amgaka.com/en/nous-contacter/)
16:36:06	1264/1264	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:44%20GMT	https://amgaka.com/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.8.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/metform/public/assets/js/htmcd70.js	(from https://amgaka.com/en/nous-contacter/)
16:36:06	115949/115949	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202024%2008:22:44%20GMT	https://amgaka.com/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=3.8.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/metform/public/assets/css/metform-uicd70.css	(from https://amgaka.com/en/nous-contacter/)
16:36:06	24172/24172	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:24:32%20GMT	https://amgaka.com/wp-includes/js/dist/development/react-refresh-runtime.js?ver=79d08edf9bea9ade42e6	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/development/react-refresh-runtime083c.js	(from https://amgaka.com/en/nous-contacter/)
16:36:07	63121/63121	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2016:10:22%20GMT	https://amgaka.com/wp-includes/js/dist/development/react-refresh-entry.js?ver=794dd7047e2302828128	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/development/react-refresh-entryc453.js	(from https://amgaka.com/en/nous-contacter/)
16:36:07	109910/109910	---M--	200	added ('OK')	application/javascript	date:Tue,%2007%20Feb%202023%2007:04:52%20GMT	https://amgaka.com/wp-includes/js/dist/vendor/react.js?ver=18.2.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/vendor/react7a3b.js	(from https://amgaka.com/en/nous-contacter/)
16:36:07	6358/6358	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:24:32%20GMT	https://amgaka.com/wp-includes/js/dist/escape-html.js?ver=53958a11eeadd4731b85	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/escape-html04f7.js	(from https://amgaka.com/en/nous-contacter/)
16:36:07	1077022/1077022	---M--	200	added ('OK')	application/javascript	date:Tue,%2007%20Feb%202023%2007:04:52%20GMT	https://amgaka.com/wp-includes/js/dist/vendor/react-dom.js?ver=18.2.0	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/vendor/react-dom7a3b.js	(from https://amgaka.com/en/nous-contacter/)
16:36:08	67742/67742	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:24:32%20GMT	https://amgaka.com/wp-includes/js/dist/element.js?ver=10b6413a3a6da33b2264	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-includes/js/dist/elementea4d.js	(from https://amgaka.com/en/nous-contacter/)
16:36:14	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:36:06%20GMT	https://amgaka.com/faq/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/faq/indexc215.html	(from https://amgaka.com/en/faq/)
16:36:15	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:36:07%20GMT	https://amgaka.com/terms/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/terms/indexc215.html	(from https://amgaka.com/en/terms/)
16:36:15	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2006%20Feb%202024%2016:36:07%20GMT	https://amgaka.com/privacy/?wg-choose-original=true	C:/My%20Web%20Sites/amgaka/amgaka.com/privacy/indexc215.html	(from https://amgaka.com/en/privacy/)
16:36:15	602876/602876	---M--	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202024%2008:22:44%20GMT	https://amgaka.com/wp-content/plugins/metform/public/assets/js/app.js?ver=3.8.3	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/plugins/metform/public/assets/js/appcd70.js	(from https://amgaka.com/en/nous-contacter/)
16:36:18	613073/613073	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:01:07%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Amgaka_Chinese-Translator_1.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Amgaka_Chinese-Translator_1.png	(from https://amgaka.com/wp-content/uploads/elementor/css/post-155.css?ver=1706380563)
16:36:18	551255/551255	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:04:08%20GMT	https://amgaka.com/wp-content/uploads/2023/09/Need-a-translator_1-1.png	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/Need-a-translator_1-1.png	(from https://amgaka.com/wp-content/uploads/elementor/css/post-765.css?ver=1706279396)
16:36:19	393490/393490	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Sep%202023%2014:32:31%20GMT	https://amgaka.com/wp-content/uploads/2023/09/OJO4YQ0.jpg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/OJO4YQ0.jpg	(from https://amgaka.com/wp-content/uploads/elementor/css/post-155.css?ver=1706380563)
16:36:20	251533/251533	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Sep%202023%2014:32:57%20GMT	https://amgaka.com/wp-content/uploads/2023/09/couple.jpg	C:/My%20Web%20Sites/amgaka/amgaka.com/wp-content/uploads/2023/09/couple.jpg	(from https://amgaka.com/wp-content/uploads/elementor/css/post-157.css?ver=1706266208)
